produto_id,sku,ean,nome,marca,categoria,descricao,url_produto,preco_cop,preco_lista_cop,qtd_imagens,imagem_1,imagem_2,imagem_3,imagem_4,todas_imagens
2559,2557,7897930777743,Emulsión Corporal Cetaphil Hidratante Frasco x 473 mL,Cetaphil,Dermatología Corporal,Loción Hidratante Facial Y Corporal Formulada Especialmente Para La Hidratación De Pieles Normales -Secas Y-O Sensibles -Sin Perfume Ni Lanolina.,https://www.farmaexpress.comhttps://www.farmaexpress.com/emulsion-corporal-cetaphil-hidratante-473-ml-100016503/p,106590.0,125400.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36992844/cetaphil-emulsion-hidratante-473pae.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36992844/cetaphil-emulsion-hidratante-473pae.jpg
2552,2548,7702132008529,Advil Ultra Caja X 72 Cápsulas Líquidas.,Advil,Dolor Fuerte,Advil Ultra en capsula liquida alivia en minutos dolores de cabeza intensos como la migraña gracias a su potente formula que combina el poder de un analgesico mas un potencializador.,https://www.farmaexpress.comhttps://www.farmaexpress.com/advil-ultra-caja-72-capsulas-liquidas-100016559/p,172900.0,172900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014868/100016559_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014868/100016559_1.jpg
2484,2482,7705753000682,Jarabe Gripofen Niños Seres Frasco X 60 Ml.,Seres,Gripa,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/jarabe-gripofen-ninios-seres-frasco-60-ml-100015962/p,16500.0,16500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36835019/gripofen-ninos-jarabe-60-ml.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36835019/gripofen-ninos-jarabe-60-ml.jpg
2444,2441,7702870004111,Movidol Abbott Caja X 48 Tabletas Recubiertas.,Movidol,Dolor Muscular y Articular,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/movidol-abbott-caja-48-tabletas-recubiertas-100016040/p,82000.0,82000.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36834514/movidol-48-tabletas.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36834514/movidol-48-tabletas.jpg
2372,2368,7795312100090,Suspensión Oral Allegra Pediátrico 30 Mg/mL Sanofi Frasco x 150 mL,Allegra,Antihistamínicos,Allegra Pediatrico 30 mg - mL Suspension Oral Sanofi frasco de 150 mL. Antihistaminico para alergias en niños con formula medica. Compra en Farmaexpress tu drogueria online de confianza.,https://www.farmaexpress.comhttps://www.farmaexpress.com/suspension-oral-allegra-pediatrico-30mgml-150ml-100015676/p,81500.0,81500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36990614/allegra-pediatrico-150-ml-3pae.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36990614/allegra-pediatrico-150-ml-3pae.jpg
2134,2127,7707177972712,Solhidrex 28.4 G Labinco Cereza Caja X 30 Sobres.,Labinco,Hidratación,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/solhidrex-28-4-g-labinco-cereza-caja-30-sobres-100014006/p,62000.0,62000.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014029/solhidrex-sabor-cereza-30-sbs.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014029/solhidrex-sabor-cereza-30-sbs.jpg
2043,2040,7702418000414,Analgésico Tópico Bucal Nene-Dent Merck Frasco X 10 Ml.,Merck,Dolor General,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/analgesico-topico-bucal-nene-dent-merck-10-ml-100004180/p,32400.0,32400.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36828167/nene-dent-solucion-10-ml.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36828167/nene-dent-solucion-10-ml.jpg
1994,1991,7706127004596,Ungüento Tópico Virex Biogen Tubo X 30 G.,Biogen,Dermatología Corporal,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/unguento-topico-virex-biogen-tubo-30-g-100000844/p,77900.0,77900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36861085/virex-unguento-30-gr.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36861085/virex-unguento-30-gr.jpg
1984,1982,7707355053660,Jarabe Broncochem F Adultos Siegfried Miel Frasco X 120 Ml.,Siegfried,Descongestionantes,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/jarabe-broncochem-f-adultos-siegfried-miel-120-ml-100000575/p,29900.0,29900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36981421/100000575_1.jpg.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36981421/100000575_1.jpg.jpg
1979,1977,7703202221220,Jarabe Bisolvon Niños Frasco X 120 Ml.,Bisolvol,Tos,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/jarabe-bisolvon-ninios-frasco-120ml-100000916/p,45900.0,45900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36950929/bisolvon-ninos-120-ml.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36950929/bisolvon-ninos-120-ml.jpg
1950,1949,7703202221305,Buscapina Compositum Nf Niños Gotas Frasco X 30 Ml.,Buscapina,Dolor Abdominal y Cólicos,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/buscapina-compositum-nf-ninios-gotas-frasco-30-ml-100000924/p,40000.0,40000.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36945773/100000924_2.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36945773/100000924_2.jpg
1922,1917,7706127003643,Ditopax F Bayer Menta Naranja Caja X 25 Tabletas Masticables.,Ditopax,Bienestar Digestivo,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/ditopax-f-bayer-menta-naranja-25-tabletas-100005536/p,29200.0,29200.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36825554/ditopax-f-25-tabletas.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36825554/ditopax-f-25-tabletas.jpg
1818,1808,77014542,Loción Tópica Caladryl Frasco x 100 mL,Caladryl,Dermatología Corporal,Caladryl locion topica 100 mL con calamina 80 g. Ideal para picaduras y quemaduras solares. Locion viscosa rosada con aroma a alcanfor. Disponible al mejor precio en Farmaexpress.,https://www.farmaexpress.comhttps://www.farmaexpress.com/locion-topica-caladryl-frasco-100ml-100006052/p,21900.0,21900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36990656/caladryl-locion-100-ml.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36990656/caladryl-locion-100-ml.jpg
1801,1798,7702184014356,Loperamida 2 Mg Ecar Caja X 6 Tabletas.,Ecar,Bienestar Digestivo,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/loperamida-2mg-ecar-caja-6-tabletas-100014367/p,4900.0,4900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37002139/loperamida-2-mg-6-tabletas-ec.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37002139/loperamida-2-mg-6-tabletas-ec.jpg
1659,1651,7707397791179,Solución Tópica Lamisil 1/1% Spray x 30 mL,Lamisil,Dermatología Corporal,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/solucion-topica-lamisil-1-1-spray-30-ml-100004410/p,52100.0,52100.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36981159/100004410_4.jpg.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36981159/100004410_4.jpg.jpg
1510,1514,7706569000187,Jarabe Guayacolato De Glicerilo 2% Ag Menta Frasco X 120 Ml.,American Generics,Gripa,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/jarabe-guayacolato-de-glicerilo-2-ag-menta-120-ml-100011773/p,11000.0,11000.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36826381/guayacolato-de-glicerilo-120-ml-ag.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36826381/guayacolato-de-glicerilo-120-ml-ag.jpg
1281,1279,300650429092,Gotas Oculares Alcon Systane Lubricantes Frasco x 15 mL,Alcon,Oftalmológicos,Systane gotas lubricantes o lágrimas artificiales que alivian temporalmente el ardor y la irritación ocasionados por la sequedad ocular ayudando a mantener la humedad natural de los ojos.,https://www.farmaexpress.comhttps://www.farmaexpress.com/gotas-oculares-alcon-systane-lubricantes-15-ml-100008874/p,72900.0,72900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36995042/systane-gotas-15-ml.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36995042/systane-gotas-15-ml.jpg
1117,1114,7702057442514,Ibuprofeno 400 Mg Mk Caja X 100 Tabletas Cubiertas.,MK,Dolor General,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/ibuprofeno-400-mg-mk-caja-100-tabletas-cubiertas-100005875/p,30000.0,30000.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36896108/100005875_2.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36896108/100005875_2.jpg
1051,1049,7702870003190,Gastrum 10 Mg Abbott Caja X 48 Tabletas.,Gastrum,Pesadez y Digestión,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/gastrum-10mg-abbott-caja-48-tabletas-100012206/p,77900.0,77900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36991439/gastrum-10-mg-48-tabletas.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36991439/gastrum-10-mg-48-tabletas.jpg
849,845,7706127003704,Ditopax Bayer Limón Naranja Caja X 50 Tabletas Masticables.,Ditopax,Bienestar Digestivo,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/ditopax-bayer-limon-naranja-50-tabletas-100007919/p,41600.0,41600.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36834774/ditopax-50-tabletas.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36834774/ditopax-50-tabletas.jpg
817,815,7702057167806,Noraver Garganta Menta Spray X 120 Ml.,Noraver,Dolor Garganta,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/noraver-garganta-menta-spray-120ml-100005928/p,58000.0,58000.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36896124/100005928_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36896124/100005928_1.jpg
752,747,7702057124021,Merthiolate Incoloro Mk Frasco X 90 Ml.,MK,Antisépticos,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/merthiolate-incoloro-mk-frasco-90ml-100005906/p,21200.0,21200.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36896115/100005906_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36896115/100005906_1.jpg
729,724,7702635623199,Gel Voltaren Emulgel 1.16% GSK Triple Acción Tubo x 30 g,Voltaren,Dolor Muscular y Articular,Voltaren Emulgel Tubo x 30g,https://www.farmaexpress.comhttps://www.farmaexpress.com/gel-voltaren-emulgel-1-16-gsk-triple-accion-30-g-100004513/p,39500.0,39500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014858/100004513_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014858/100004513_1.jpg
688,686,7706569001351,Loción Acetato De Aluminio Ag Ph 4.5 Frasco X 120 Ml.,American Generics,Dermatología Corporal,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/locion-acetato-de-aluminio-ag-ph-4-5-120-ml-100003830/p,9500.0,9500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36926077/acetato-de-aluminio-120-ml-ag.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36926077/acetato-de-aluminio-120-ml-ag.jpg
685,683,7703202221169,Dulcolax Caja X 10 Grageas.,Dulcolax,Bienestar Digestivo,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/dulcolax-caja-10-grageas-100007751/p,21200.0,21200.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36826269/dulcolax-10-capsulas.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36826269/dulcolax-10-capsulas.jpg
683,681,,Loción Tópica Caladryl Clear Frasco X 100 Ml.,Caladryl,Dermatología Corporal,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/locion-topica-caladryl-clear-frasco-100-ml-100006050/p,26500.0,26500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36831959/caladryl-clear-100-ml.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36831959/caladryl-clear-100-ml.jpg
594,592,7702057070373,Jarabe Ambroxol 30 Mg/5 Ml Mk Adultos Frasco X 120 Ml.,MK,Tos,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/jarabe-ambroxol-30mg-5-ml-mk-adultos-120-ml-100005735/p,19500.0,19500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36901041/ambroxol-30-mg-jarabe-120-ml-mk.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36901041/ambroxol-30-mg-jarabe-120-ml-mk.jpg
579,579,7702605100156,Ungüento Tópico Aciclovir 5% Genfar Tubo X 15 G.,Genfar,Dermatología Corporal,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/unguento-topico-aciclovir-5-genfar-tubo-15-g-100001647/p,13900.0,13900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37013992/aciclovir-unguento-topico-15-gr-gf.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37013992/aciclovir-unguento-topico-15-gr-gf.jpg
482,477,3499320000765,Gel Benzac Ac 5% Galderma Con Base Acuosa Tubo X 60 G.,Galderma,Dermatología Corporal,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/gel-benzac-ac-5-galderma-con-base-acuosa-60-g-100001619/p,96815.0,113900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36826884/benzac-ac-5-60-gr-gel3-pae.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36826884/benzac-ac-5-60-gr-gel3-pae.jpg
300,306,7707355052014,Jarabe Adorem 150 Mg/5 Ml Siegfried Frasco X 120 Ml.,Adorem,Dolor General,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/jarabe-adorem-150-mg-5-ml-siegfried-frasco-120-ml-100001183/p,18300.0,18300.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36829082/adorem-acetaminofen-150-mg-jarabe-120-ml.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36829082/adorem-acetaminofen-150-mg-jarabe-120-ml.jpg
244,250,7702123002826,Loción Acid Mantle N Bayer Ph 4.5 Frasco X 120 Ml.,Acid Mantle,Dermatología Corporal,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/locion-acid-mantle-n-bayer-ph-4-5-frasco-120-ml-100000451/p,23100.0,23100.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36835073/acid-mantle-n-locion-120-ml.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36835073/acid-mantle-n-locion-120-ml.jpg
209,201,7591044009010,Allegra 180 Mg Sanofi Caja x 10 Tabletas Recubiertas,Allegra,Antihistamínicos,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/allegra-180-mg-sanofi-caja-10-tabletas-recubiertas-100000318/p,128300.0,128300.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36926061/allegra-180-mg-10-tabletas-3apae.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36926061/allegra-180-mg-10-tabletas-3apae.jpg
180,181,7702123006725,Aspirina 500 Mg Bayer Caja X 12 Tabletas Efervescentes.,Aspirina,Dolor General,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/aspirina-500mg-bayer-12-tabletas-efervescentes-100000476/p,17200.0,17200.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36943225/100000476_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36943225/100000476_1.jpg
69,69,7705471800823,Vaselina Athos Protector Cutáneo 100 % Pura Frasco x 400 g,Athos,Droga Blanca,Vaselina Athos Protector Cutáneo 100 % Pura Frasco X 400 G.,https://www.farmaexpress.comhttps://www.farmaexpress.com/vaselina-athos-protector-cutaneo-100-pura-400-g-200020384/p,17099.0,17099.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36996703/vaselina-blanca-400-gr-athos.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36996703/vaselina-blanca-400-gr-athos.jpg
18113,18020,7707232096810,Psyllium Laxante Fibra Natural Freshly Tarro x 200g,Natural Freshly,Pesadez y Digestión,,https://www.farmaexpress.comhttps://www.farmaexpress.com/psyllium-laxante-fibra-natural-freshly-200g-200047240/p,35800.0,35800.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014841/psyllium-fibra-natural-laxante-200-gr.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014841/psyllium-fibra-natural-laxante-200-gr.jpg
18112,18018,7702037104234,Gorro No Esteril Precision Care Azul Paquete X 12 Uds,Precision Care,Accesorios y Dispositivos Médicos,,https://www.farmaexpress.comhttps://www.farmaexpress.com/gorro-no-esteril-precision-care-azul-paquete-12-uds-200046948/p,4500.0,4500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014839/gorro-precision-tipo-oruga-azul-12und.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014839/gorro-precision-tipo-oruga-azul-12und.jpg
18086,17993,7707277882119,Mezcla Natural Don Juan Padel Botella x 360 mL,Padel,Droga Blanca,,https://www.farmaexpress.comhttps://www.farmaexpress.com/mezcla-natural-don-juan-padel-botella-360ml-200047043/p,20000.0,20000.0,3,https://coopidrogas.vteximg.com.br/arquivos/ids/37010152/don-juan-360-ml.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010156/don-juan-360-ml.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010158/don-juan-360-ml.jpg,,https://coopidrogas.vteximg.com.br/arquivos/ids/37010152/don-juan-360-ml.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010156/don-juan-360-ml.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010158/don-juan-360-ml.jpg
18083,17990,7702090436594,Suero de Hidratación Sabor Uva 45mEq con Zinc Maxlit Botella x 625 mL,MaxLit,Hidratación,,https://www.farmaexpress.comhttps://www.farmaexpress.com/suero-de-hidratacion-sabor-uva-45meq-con-zinc-maxlit-botella-625ml-100029043/p,7500.0,7500.0,2,https://coopidrogas.vteximg.com.br/arquivos/ids/37010145/maxlit-suero-hidrat45-uva-625-mlsav.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010146/maxlit-suero-hidrat45-uva-625-mlsav.jpg,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37010145/maxlit-suero-hidrat45-uva-625-mlsav.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010146/maxlit-suero-hidrat45-uva-625-mlsav.jpg
18079,17986,7702090395938,Suero de Hidratación Sabor Maracuyá 45mEq con Zinc Maxlit Botella x 625 mL,MaxLit,Hidratación,,https://www.farmaexpress.comhttps://www.farmaexpress.com/suero-de-hidratacion-sabor-maracuya-45meq-con-zinc-maxlit-botella-625ml-100029042/p,7500.0,7500.0,2,https://coopidrogas.vteximg.com.br/arquivos/ids/37010134/maxlit-suero-hidrat45-maracu625mlsav.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010135/maxlit-suero-hidrat45-maracu625mlsav.jpg,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37010134/maxlit-suero-hidrat45-maracu625mlsav.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010135/maxlit-suero-hidrat45-maracu625mlsav.jpg
18078,17985,7702090018875,Suero de Hidratación Sabor Cereza 45mEq con Zinc Maxlit Botella x 625 mL,MaxLit,Hidratación,,https://www.farmaexpress.comhttps://www.farmaexpress.com/suero-de-hidratacion-sabor-cereza-45meq-con-zinc-maxlit-botella-625ml-100029041/p,7500.0,7500.0,2,https://coopidrogas.vteximg.com.br/arquivos/ids/37010132/maxlit-suero-hidrat45-cereza-625mlsav.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010133/maxlit-suero-hidrat45-cereza-625mlsav.jpg,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37010132/maxlit-suero-hidrat45-cereza-625mlsav.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010133/maxlit-suero-hidrat45-cereza-625mlsav.jpg
17982,17890,7709892283135,Pulsioxímetro BM 1000-B Berri Caja x 1 Und,Berri,Accesorios y Dispositivos Médicos,,https://www.farmaexpress.comhttps://www.farmaexpress.com/pulsioximetro-bm-1000-b-berri-caja-1-und--200047863/p,120000.0,120000.0,2,https://coopidrogas.vteximg.com.br/arquivos/ids/37001673/pulsioximetro-bm1000b-estandar-sav.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37001682/pulsioximetro-bm1000b-estandar-sav.jpg,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37001673/pulsioximetro-bm1000b-estandar-sav.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37001682/pulsioximetro-bm1000b-estandar-sav.jpg
17972,17879,7707364804994,Venda Elástica Cohesiva no Tejida 2x4.5m Verde Medical Supplies Paquete x 1 Und,Medical Supplies,Vendas,,https://www.farmaexpress.comhttps://www.farmaexpress.com/venda-elastica-cohesiva-no-tejida-2x4-5m-verde-medical-supplies-paquete-1und-200047283/p,5600.0,5600.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37001684/venda-cohesiva-no-tejida-2-x-45mt-verde.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37001684/venda-cohesiva-no-tejida-2-x-45mt-verde.jpg
17957,17862,7707364807469,Venda Elástica Cohesiva no Tejida 2x4.5m Azul Medical Supplies Paquete x 1 Und,Medical Supplies,Vendas,,https://www.farmaexpress.comhttps://www.farmaexpress.com/venda-elastica-cohesiva-no-tejida-2x4-5m-azul-medical-supplies-paquete-1und-200047272/p,6200.0,6200.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37001655/venda-cohesiva-no-tejida-2-x-45mt-azul.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37001655/venda-cohesiva-no-tejida-2-x-45mt-azul.jpg
17943,17852,7707300930671,Partidor de Pastillas Inverfarma Blíster x 1 Und,Inverfarma,Primeros Auxilios,,https://www.farmaexpress.comhttps://www.farmaexpress.com/partidor-de-pastillas-inverfarma-blister-1-und-200047230/p,11500.0,11500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37001650/partidor-de-pastillas-inverfarma.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37001650/partidor-de-pastillas-inverfarma.jpg
17936,17841,7707364808039,Venda Elástica Cohesiva no Tejida 2x4.5m Negro Medical Supplies Paquete x 1 Und,Medical Supplies,Vendas,,https://www.farmaexpress.comhttps://www.farmaexpress.com/venda-elastica-cohesiva-no-tejida-2x4-5m-negro-medical-supplies-paquete-1und-200047279/p,5600.0,5600.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37001766/venda-cohesiva-no-tejida-2-x-45mt-negro.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37001766/venda-cohesiva-no-tejida-2-x-45mt-negro.jpg
17931,17840,7707364807612,Venda Elástica Cohesiva no Tejida 3x4.5m Azul Medical Supplies Paquete x 1 Und,Medical Supplies,Vendas,,https://www.farmaexpress.comhttps://www.farmaexpress.com/venda-elastica-cohesiva-no-tejida-3x4-5m-azul-medical-supplies-paquete-1und-200047273/p,10300.0,10300.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37001600/venda-cohesiva-no-tejida-3-x-45mt-azul.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37001600/venda-cohesiva-no-tejida-3-x-45mt-azul.jpg
17927,17834,7707364807919,Venda Elástica Cohesiva no Tejida 2x4.5m Piel Medical Supplies Paquete x 1 Und,Medical Supplies,Vendas,,https://www.farmaexpress.comhttps://www.farmaexpress.com/venda-elastica-cohesiva-no-tejida-2x4-5m-piel-medical-supplies-paquete-1und-200047276/p,5600.0,5600.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37001647/venda-cohesiva-no-tejida-2-x-45mt-piel.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37001647/venda-cohesiva-no-tejida-2-x-45mt-piel.jpg
17919,17825,7502316493284,Suero Hidratante Electrolit Ponche de Frutas Frasco x 625 mL,Electrolit,Hidratación,,https://www.farmaexpress.comhttps://www.farmaexpress.com/suero-hidratante-electrolit-ponche-de-frutas-frasco-625ml-100028610/p,8100.0,8100.0,3,https://coopidrogas.vteximg.com.br/arquivos/ids/37010125/100028610_1.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010126/100028610_2.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010127/100028610_3.jpg,,https://coopidrogas.vteximg.com.br/arquivos/ids/37010125/100028610_1.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010126/100028610_2.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010127/100028610_3.jpg
17870,17777,7501125132117,Suero Fisiológico Cloruro de Sodio 0.9% Pisa Frasco x 100 mL,Pisa Farmaceutical,Bienestar Digestivo,,https://www.farmaexpress.comhttps://www.farmaexpress.com/suero-fisiologico-cloruro-de-sodio-09-pisa-frasco-100ml-100026691/p,3400.0,3400.0,2,https://coopidrogas.vteximg.com.br/arquivos/ids/37001551/cloruro-de-sodio-cs-pisa-09-100-ml.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37001554/cloruro-de-sodio-cs-pisa-09-100-ml.jpg,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37001551/cloruro-de-sodio-cs-pisa-09-100-ml.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37001554/cloruro-de-sodio-cs-pisa-09-100-ml.jpg
17820,17724,7707397791605,Dolex Forte 500mg Combate Dolores Fuertes Caja x 50 Tabletas,Dolex,Dolor Fuerte,"Dolex Forte, la mejor formula para combatir dolores fuertes. Con tecnologia Optizorb libera su componente hasta 5 veces mas rapido y contiene un potencializador que mejora el efecto analgesico.",https://www.farmaexpress.comhttps://www.farmaexpress.com/dolex-forte-500mg-combate-dolores-fuertes-caja-50-tabletas-100028579/p,85300.0,85300.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014895/100028579_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014895/100028579_1.jpg
17812,17718,7707355058634,Jarabe Para la Tos Seca Antitusígeno Noxpirin Frasco x 120 mL,Noxpirin,Tos,,https://www.farmaexpress.comhttps://www.farmaexpress.com/jarabe-para-la-tos-seca-antitusigeno-noxpirin-frasco-120ml-100028577/p,21700.0,21700.0,2,https://coopidrogas.vteximg.com.br/arquivos/ids/36999954/noxpirin-tos-seca-120-ml.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/36999959/noxpirin-tos-seca-120-ml.jpg,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36999954/noxpirin-tos-seca-120-ml.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/36999959/noxpirin-tos-seca-120-ml.jpg
